# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.01471 0.00000 10.04139 1.0092210770 2.4748254248    0.688  3.432  3.4662 -0.340    8  0.522  0.481   197.48    -1.00    -1.00    -1.00    -1.00  0 -7.35e-07      0.02 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -3.811 4.414 3.291 1.437 -1.257 -2.814
0.01471 0.00000 10.04139 1.0092213154 2.4748254737    0.685  3.446  3.4642 -0.363    8  0.522  0.481   195.76    -1.00    -1.00    -1.00    -1.00  0 -7.87e-07      0.02 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -3.845 4.422 3.315 1.447 -1.253 -2.825
0.01471 0.00000 10.04139 1.0092214346 2.4748254981    0.681  3.450  3.4637 -0.372    8  0.522  0.481   193.87    -1.00    -1.00    -1.00    -1.00  0 -8.14e-07      0.02 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -3.855 4.427 3.324 1.450 -1.252 -2.829
0.01471 0.00000 10.04139 1.0092214346 2.4748254981    0.681  3.228  3.4978 -0.014    8  0.522  0.481   148.89    79.13    49.66    40.15    32.65  1 -3.42e-07      0.00 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -3.301 4.384 2.580 1.055 -1.527 -2.785
0.01471 0.00000 10.04139 1.0092214346 2.4748254981    0.681  3.043  3.5263  0.285    8  0.522  0.481    85.56    46.11    29.65    23.78    19.32  1 -1.62e-07      0.00 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -2.838 4.286 1.283 -0.126 -1.957 -2.837
0.01471 0.00000 10.04139 1.0092215538 2.4748255225    0.679  2.885  3.5506  0.540    8  0.522  0.481    49.55    29.06    19.08    15.20    12.33  1  -8.4e-08      0.00 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -2.443 4.169 0.619 -0.836 -2.001 -2.618
0.01471 0.00000 10.04139 1.0092215538 2.4748255225    0.678  2.912  3.5466  0.495    8  0.522  0.481    54.45    31.47    20.58    16.42    13.32  1 -9.49e-08      0.00 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -2.510 4.190 0.701 -0.743 -2.011 -2.666
0.01471 0.00000 10.04139 1.0092216730 2.4748255470    0.676  3.040  3.5269  0.287    8  0.522  0.481    84.98    45.81    29.46    23.63    19.19  1 -1.64e-07      0.00 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -2.831 4.284 1.254 -0.155 -1.967 -2.839
0.01471 0.00000 10.04139 1.0092216730 2.4748255470    0.674  3.198  3.5029  0.033    8  0.522  0.481   137.98    72.53    45.69    36.90    30.00  1 -3.13e-07      0.00 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -3.224 4.373 2.350 0.860 -1.622 -2.813
0.01471 0.00000 10.04139 1.0092217922 2.4748255714    0.671  3.324  3.4836 -0.173    8  0.523  0.481   188.72    -1.00    -1.00    -1.00    -1.00  0 -5.23e-07      0.01 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -3.540 4.412 3.031 1.345 -1.347 -2.764
0.01471 0.00000 10.04139 1.0092219114 2.4748255958    0.668  3.402  3.4717 -0.300    8  0.523  0.481   187.17    -1.00    -1.00    -1.00    -1.00  0 -7.21e-07      0.02 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -3.735 4.433 3.235 1.415 -1.276 -2.795
0.01471 0.00000 10.04139 1.0092220306 2.4748256203    0.665  3.440  3.4662 -0.362    8  0.523  0.481   185.42    -1.00    -1.00    -1.00    -1.00  0 -8.47e-07      0.02 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -3.829 4.447 3.307 1.440 -1.260 -2.823
0.01471 0.00000 10.04139 1.0092222691 2.4748256691    0.661  3.453  3.4643 -0.386    8  0.523  0.481   183.49    -1.00    -1.00    -1.00    -1.00  0  -9.1e-07      0.03 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -3.863 4.466 3.338 1.454 -1.253 -2.831
0.01471 0.00000 10.04139 1.0092223883 2.4748256936    0.657  3.457  3.4639 -0.394    8  0.523  0.481   181.37    -1.00    -1.00    -1.00    -1.00  0 -9.44e-07      0.03 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -3.873 4.479 3.349 1.458 -1.252 -2.834
0.01471 0.00000 10.04139 1.0092223883 2.4748256936    0.656  3.238  3.4977 -0.040    8  0.523  0.481   153.05    82.17    51.44    41.67    33.88  0 -4.01e-07      0.01 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -3.325 4.395 2.584 1.052 -1.539 -2.802
0.01471 0.00000 10.04139 1.0092223883 2.4748256936    0.656  3.053  3.5262  0.258    8  0.523  0.481    90.00    47.90    30.72    24.69    20.05  1 -1.91e-07      0.00 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -2.863 4.287 1.267 -0.147 -1.982 -2.863
0.01471 0.00000 10.04139 1.0092225075 2.4748257180    0.655  2.895  3.5507  0.514    8  0.523  0.481    52.01    30.17    19.75    15.77    12.79  1 -9.89e-08      0.00 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -2.468 4.165 0.596 -0.865 -2.028 -2.644
0.01471 0.00000 10.04139 1.0092225075 2.4748257180    0.653  2.922  3.5467  0.470    8  0.523  0.481    57.14    32.65    21.30    17.03    13.81  1 -1.12e-07      0.00 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -2.535 4.186 0.677 -0.773 -2.038 -2.692
0.01471 0.00000 10.04139 1.0092226267 2.4748257424    0.651  3.050  3.5272  0.263    8  0.523  0.481    89.09    47.45    30.44    24.47    19.87  1 -1.92e-07      0.00 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -2.854 4.282 1.226 -0.187 -1.996 -2.865
0.01471 0.00000 10.04139 1.0092227459 2.4748257669    0.649  3.206  3.5032  0.009    8  0.523  0.481   141.21    74.96    47.11    38.12    30.99  1 -3.67e-07      0.01 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -3.245 4.380 2.329 0.834 -1.647 -2.836
0.01471 0.00000 10.04139 1.0092228651 2.4748257913    0.646  3.332  3.4840 -0.195    8  0.523  0.481   176.03    -1.00    -1.00    -1.00    -1.00  0 -6.12e-07      0.01 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -3.559 4.434 3.030 1.338 -1.363 -2.781
0.01471 0.00000 10.04139 1.0092229843 2.4748258157    0.643  3.409  3.4723 -0.322    8  0.523  0.481   174.42    -1.00    -1.00    -1.00    -1.00  0 -8.43e-07      0.02 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -3.753 4.464 3.240 1.411 -1.289 -2.809
0.01471 0.00000 10.04139 1.0092231035 2.4748258402    0.639  3.447  3.4668 -0.384    8  0.524  0.481   172.62    -1.00    -1.00    -1.00    -1.00  0 -9.93e-07      0.03 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -3.846 4.501 3.327 1.443 -1.266 -2.831
0.01471 0.00000 10.04139 1.0092232227 2.4748258646    0.635  3.460  3.4651 -0.407    8  0.524  0.481   170.62    -1.00    -1.00    -1.00    -1.00  0 -1.07e-06      0.04 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -3.880 4.520 3.355 1.454 -1.261 -2.841
0.01471 0.00000 10.04139 1.0092234612 2.4748259134    0.630  3.464  3.4649 -0.415    8  0.524  0.481   168.45    -1.00    -1.00    -1.00    -1.00  0 -1.11e-06      0.04 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 -3.890 4.530 3.361 1.455 -1.262 -2.846
0.01471 0.00000 10.04139 1.0092259645 2.4748264265    0.526 -9.999  4.0000  1.883    9  0.526  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.964e-01 2.891e-01 2.312e-03 1.093e-03 6.404e-03 -1.000 1.458e-02 29.767 30.733 29.991 30.215 30.427 30.547
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.01471 0.00000 10.06070 0.0900000036 1.0816895926    0.090 -3.421  3.3635  5.219    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.91e-17      0.00 7.094e-01 2.759e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 13.322 23.793 19.186 17.437 14.910 13.388
0.01471 0.00000 10.06070 0.1000000015 1.1711064122    0.100 -3.237  3.3897  5.186    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.69e-20      0.00 7.089e-01 2.764e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 12.863 23.268 18.704 16.967 14.447 12.930
0.01471 0.00000 10.06070 0.1200000048 1.3193154741    0.120 -2.970  3.4250  5.139    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-16      0.00 7.078e-01 2.774e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 12.196 22.061 17.730 16.037 13.632 12.211
0.01471 0.00000 10.06070 0.1380134374 1.4276376690    0.138 -2.805  3.4430  5.106    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.29e-17      0.00 7.071e-01 2.782e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.781 20.656 16.704 15.088 12.914 11.683
0.01471 0.00000 10.06070 0.1400000006 1.4384526719    0.140 -2.788  3.4449  5.103    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.61e-17      0.00 7.070e-01 2.783e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.739 20.522 16.603 14.994 12.843 11.631
0.01471 0.00000 10.06070 0.1599999964 1.5372931554    0.160 -2.646  3.4585  5.074    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-16      0.00 7.062e-01 2.791e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.384 19.491 15.820 14.245 12.288 11.203
0.01471 0.00000 10.06070 0.2000000030 1.6938790862    0.200 -2.425  3.4772  5.025    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.25e-16      0.00 7.049e-01 2.803e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.832 18.125 14.741 13.211 11.508 10.571
0.01471 0.00000 10.06070 0.2500000000 1.8403257998    0.250 -2.210  3.4934  4.972    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.93e-17      0.00 7.040e-01 2.812e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.296 16.992 13.803 12.291 10.806 9.984
0.01471 0.00000 10.06070 0.3000000119 1.9529139769    0.300 -2.045  3.5039  4.928    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-19      0.00 7.038e-01 2.814e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.884 16.253 13.169 11.686 10.311 9.546
0.01471 0.00000 10.06070 0.3500000238 2.0434175133    0.350 -1.899  3.5125  4.884    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.71e-18      0.00 7.103e-01 2.749e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.519 15.643 12.635 11.176 9.884 9.165
0.01471 0.00000 10.06070 0.4000000358 2.1185024810    0.400 -1.755  3.5237  4.841    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-15      0.00 7.106e-01 2.746e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.157 15.019 12.079 10.644 9.452 8.786
0.01471 0.00000 10.06070 0.4500000179 2.1822809362    0.450 -1.603  3.5362  4.791    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.88e-15      0.00 7.107e-01 2.746e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.778 14.396 11.507 10.099 9.006 8.395
0.01471 0.00000 10.06070 0.4796431065 2.2158957867    0.480 -1.506  3.5458  4.760    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.36e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.535 13.998 11.130 9.737 8.716 8.144
0.01471 0.00000 10.06070 0.5000000000 2.2374541529    0.500 -1.442  3.5520  4.739    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.376 13.749 10.888 9.503 8.528 7.982
0.01471 0.00000 10.06070 0.5500000119 2.2836582633    0.550 -1.260  3.5728  4.681    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.25e-15      0.00 7.367e-01 2.498e-01 2.432e-03 6.563e-04 5.954e-03 -1.000 1.350e-02 7.920 13.035 10.170 8.801 7.983 7.525
0.01471 0.00000 10.06070 0.6000000238 2.3211213258    0.600 -1.082  3.5986  4.644    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -6.39e-15      0.00 7.405e-01 2.461e-01 2.401e-03 6.483e-04 5.882e-03 -1.000 1.338e-02 7.475 12.321 9.436 8.099 7.450 7.090
0.01471 0.00000 10.06070 0.6287318468 2.3395761953    0.629 -0.975  3.6171  4.632    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -8.11e-15      0.00 7.425e-01 2.442e-01 2.385e-03 6.441e-04 5.845e-03 -1.000 1.331e-02 7.208 11.866 8.968 7.680 7.133 6.832
0.01471 0.00000 10.06070 0.6499999762 2.3520353107    0.650 -0.899  3.6303  4.623    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.61e-15      0.00 7.439e-01 2.428e-01 2.374e-03 6.411e-04 5.818e-03 -1.000 1.326e-02 7.016 11.515 8.625 7.386 6.909 6.649
0.01471 0.00000 10.06070 0.7000000477 2.3779267258    0.700 -0.718  3.6622  4.602    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-14      0.00 7.473e-01 2.396e-01 2.348e-03 6.341e-04 5.756e-03 -1.000 1.310e-02 6.566 10.411 7.788 6.723 6.394 6.216
0.01471 0.00000 10.06070 0.7048771977 2.3802271248    0.705 -0.701  3.6651  4.600    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-14      0.00 7.477e-01 2.392e-01 2.342e-03 6.332e-04 5.749e-03 -1.000 1.308e-02 6.522 10.297 7.710 6.665 6.346 6.174
0.01471 0.00000 10.06070 0.7245159149 2.3891307458    0.724 -0.631  3.6770  4.589    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-14      0.00 7.491e-01 2.378e-01 2.317e-03 6.297e-04 5.720e-03 -1.000 1.303e-02 6.347 9.836 7.405 6.439 6.153 6.003
0.01471 0.00000 10.06070 0.7438213825 2.3973583730    0.744 -0.562  3.6882  4.577    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.05e-14      0.00 7.506e-01 2.364e-01 2.294e-03 6.262e-04 5.692e-03 -1.000 1.293e-02 6.176 9.418 7.125 6.228 5.971 5.839
0.01471 0.00000 10.06070 0.7500000000 2.3998889087    0.750 -0.540  3.6917  4.572    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.16e-14      0.00 7.511e-01 2.360e-01 2.286e-03 6.251e-04 5.683e-03 -1.000 1.292e-02 6.121 9.288 7.038 6.163 5.913 5.787
0.01471 0.00000 10.06070 0.7631926537 2.4051347593    0.763 -0.495  3.6982  4.560    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.41e-14      0.00 7.524e-01 2.347e-01 2.275e-03 6.222e-04 5.658e-03 -1.000 1.284e-02 6.007 9.031 6.866 6.031 5.795 5.678
0.01471 0.00000 10.06070 0.7792922854 2.4112606094    0.779 -0.439  3.7059  4.544    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.77e-14      0.00 7.541e-01 2.332e-01 2.262e-03 6.187e-04 5.626e-03 -1.000 1.278e-02 5.866 8.733 6.665 5.873 5.652 5.546
0.01471 0.00000 10.06070 0.7942624092 2.4167011942    0.794 -0.386  3.7129  4.528    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.15e-14      0.00 7.555e-01 2.317e-01 2.251e-03 6.155e-04 5.598e-03 -1.000 1.275e-02 5.735 8.462 6.481 5.727 5.519 5.423
0.01471 0.00000 10.06070 0.8000000119 2.4187244405    0.800 -0.366  3.7156  4.521    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.31e-14      0.00 7.561e-01 2.312e-01 2.246e-03 6.143e-04 5.587e-03 -1.000 1.273e-02 5.685 8.360 6.412 5.671 5.468 5.376
0.01471 0.00000 10.06070 0.8111807108 2.4225726821    0.811 -0.326  3.7205  4.507    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.66e-14      0.00 7.574e-01 2.299e-01 2.236e-03 6.116e-04 5.562e-03 -1.000 1.268e-02 5.586 8.166 6.278 5.563 5.369 5.284
0.01471 0.00000 10.06070 0.8253747225 2.4272857591    0.825 -0.275  3.7265  4.488    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.17e-14      0.00 7.591e-01 2.283e-01 2.222e-03 6.080e-04 5.531e-03 -1.000 1.259e-02 5.458 7.930 6.114 5.427 5.242 5.164
0.01471 0.00000 10.06070 0.8389381170 2.4316185046    0.838 -0.226  3.7320  4.467    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.74e-14      0.00 7.607e-01 2.268e-01 2.210e-03 6.046e-04 5.501e-03 -1.000 1.255e-02 5.335 7.709 5.957 5.296 5.120 5.050
0.01471 0.00000 10.06070 0.8500000238 2.4350346840    0.849 -0.185  3.7364  4.450    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.28e-14      0.00 7.619e-01 2.256e-01 2.200e-03 6.020e-04 5.477e-03 -1.000 1.248e-02 5.233 7.531 5.829 5.189 5.021 4.956
0.01471 0.00000 10.06070 0.8629959226 2.4389197382    0.862 -0.136  3.7410  4.425    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.04e-14      0.00 7.637e-01 2.239e-01 2.186e-03 5.982e-04 5.442e-03 -1.000 1.236e-02 5.109 7.325 5.677 5.061 4.900 4.842
0.01471 0.00000 10.06070 0.8759218454 2.4426526595    0.875 -0.085  3.7454  4.399    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.94e-14      0.00 7.655e-01 2.222e-01 2.172e-03 5.944e-04 5.409e-03 -1.000 1.232e-02 4.983 7.117 5.527 4.933 4.779 4.726
0.01471 0.00000 10.06070 0.8879186511 2.4460056578    0.887 -0.037  3.7490  4.371    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -7.94e-14      0.00 7.671e-01 2.207e-01 2.159e-03 5.911e-04 5.380e-03 -1.000 1.226e-02 4.863 6.930 5.388 4.811 4.664 4.614
0.01471 0.00000 10.06070 0.8998437524 2.4492369237    0.899  0.011  3.7522  4.342    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.11e-14      0.00 7.685e-01 2.193e-01 2.148e-03 5.882e-04 5.353e-03 -1.000 1.217e-02 4.743 6.757 5.252 4.691 4.548 4.503
0.01471 0.00000 10.06070 0.8999999762 2.4492786016    0.899  0.011  3.7522  4.341    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.13e-14      0.00 7.685e-01 2.193e-01 2.148e-03 5.881e-04 5.353e-03 -1.000 1.217e-02 4.742 6.754 5.250 4.689 4.546 4.501
0.01471 0.00000 10.06070 0.9103665352 2.4520075064    0.909  0.053  3.7544  4.313    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-13      0.00 7.699e-01 2.180e-01 2.138e-03 5.853e-04 5.327e-03 -1.000 1.208e-02 4.637 6.613 5.134 4.584 4.444 4.402
0.01471 0.00000 10.06070 0.9221345186 2.4550199692    0.921  0.104  3.7565  4.276    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-13      0.00 7.701e-01 2.178e-01 2.137e-03 5.850e-04 5.325e-03 -1.000 1.209e-02 4.510 6.452 4.997 4.457 4.320 4.280
0.01471 0.00000 10.06070 0.9238334298 2.4554475855    0.923  0.112  3.7568  4.270    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-13      0.00 7.700e-01 2.179e-01 2.138e-03 5.853e-04 5.328e-03 -1.000 1.210e-02 4.491 6.428 4.976 4.438 4.302 4.262
0.01471 0.00000 10.06070 0.9317280650 2.4574111602    0.930  0.148  3.7575  4.240    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-13      0.00 7.691e-01 2.187e-01 2.147e-03 5.878e-04 5.351e-03 -1.000 1.217e-02 4.399 6.323 4.881 4.346 4.212 4.173
0.01471 0.00000 10.06070 0.9392444491 2.4592454228    0.938  0.184  3.7577  4.209    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-13      0.00 7.679e-01 2.198e-01 2.158e-03 5.910e-04 5.379e-03 -1.000 1.225e-02 4.310 6.229 4.790 4.257 4.123 4.084
0.01471 0.00000 10.06070 0.9479039907 2.4613172390    0.946  0.227  3.7569  4.166    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-13      0.00 7.656e-01 2.220e-01 2.181e-03 5.972e-04 5.436e-03 -1.000 1.239e-02 4.202 6.131 4.686 4.150 4.015 3.975
0.01471 0.00000 10.06070 0.9499999881 2.4618121868    0.949  0.238  3.7564  4.155    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-13      0.00 7.649e-01 2.226e-01 2.187e-03 5.990e-04 5.453e-03 -1.000 1.242e-02 4.175 6.110 4.661 4.124 3.988 3.947
0.01471 0.00000 10.06070 0.9525134563 2.4624024141    0.951  0.251  3.7559  4.141    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-13      0.00 7.642e-01 2.234e-01 2.195e-03 6.011e-04 5.473e-03 -1.000 1.246e-02 4.143 6.085 4.631 4.091 3.955 3.914
0.01471 0.00000 10.06070 0.9541220069 2.4627782673    0.953  0.259  3.7551  4.130    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -2e-13      0.00 7.628e-01 2.247e-01 2.207e-03 6.045e-04 5.504e-03 -1.000 1.253e-02 4.121 6.075 4.613 4.070 3.933 3.890
0.01471 0.00000 10.06070 0.9606922269 2.4642984430    0.959  0.294  3.7515  4.084    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.28e-13      0.00 7.566e-01 2.306e-01 2.264e-03 6.200e-04 5.645e-03 -1.000 1.281e-02 4.034 6.039 4.543 3.985 3.842 3.795
0.01471 0.00000 10.06070 0.9674118161 2.4658286425    0.966  0.326  3.7429  4.020    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.63e-13      0.00 7.470e-01 2.397e-01 2.344e-03 6.417e-04 5.840e-03 -1.000 1.329e-02 3.955 6.088 4.504 3.911 3.755 3.698
0.01471 0.00000 10.06070 0.9710281491 2.4666420883    0.970  0.337  3.7336  3.974    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-13      0.00 7.401e-01 2.463e-01 2.397e-03 6.560e-04 5.967e-03 -1.000 1.359e-02 3.927 6.201 4.525 3.893 3.723 3.655
0.01471 0.00000 10.06070 0.9732733369 2.4671436170    0.972  0.341  3.7246  3.936    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -3e-13      0.00 7.352e-01 2.510e-01 2.434e-03 6.658e-04 6.055e-03 -1.000 1.376e-02 3.919 6.336 4.569 3.898 3.714 3.633
0.01471 0.00000 10.06070 0.9751644731 2.4675639979    0.974  0.346  3.7150  3.892    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-13      0.00 7.309e-01 2.552e-01 2.466e-03 6.741e-04 6.129e-03 -1.000 1.393e-02 3.904 6.484 4.614 3.901 3.700 3.606
0.01471 0.00000 10.06070 0.9769784212 2.4679654626    0.976  0.366  3.7058  3.836    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.55e-13      0.00 7.268e-01 2.591e-01 2.493e-03 6.816e-04 6.195e-03 -1.000 1.410e-02 3.855 6.598 4.627 3.871 3.654 3.547
0.01471 0.00000 10.06070 0.9785667658 2.4683155914    0.977  0.400  3.6990  3.776    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -4.1e-13      0.00 7.231e-01 2.627e-01 2.515e-03 6.874e-04 6.247e-03 -1.000 1.420e-02 3.770 6.634 4.590 3.803 3.573 3.455
0.01471 0.00000 10.06070 0.9791892767 2.4684524591    0.978  0.417  3.6968  3.750    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -4.4e-13      0.00 7.217e-01 2.641e-01 2.523e-03 6.895e-04 6.265e-03 -1.000 1.423e-02 3.727 6.632 4.564 3.766 3.532 3.410
0.01471 0.00000 10.06070 0.9798228145 2.4685915459    0.978  0.442  3.6952  3.720    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.81e-13      0.00 7.201e-01 2.657e-01 2.529e-03 6.913e-04 6.282e-03 -1.000 1.426e-02 3.666 6.600 4.516 3.710 3.473 3.349
0.01471 0.00000 10.06070 0.9808825254 2.4688237329    0.979  0.485  3.6928  3.667    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.63e-13      0.00 7.173e-01 2.684e-01 2.538e-03 6.945e-04 6.307e-03 -1.000 1.432e-02 3.558 6.532 4.426 3.609 3.368 3.240
0.01471 0.00000 10.06070 0.9819894433 2.4690656479    0.981  0.536  3.6909  3.608    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.78e-13      0.00 7.139e-01 2.717e-01 2.539e-03 6.994e-04 6.330e-03 -1.000 1.439e-02 3.429 6.433 4.310 3.486 3.241 3.110
0.01471 0.00000 10.06070 0.9828851223 2.4692609384    0.981  0.583  3.6895  3.557    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -8.02e-13      0.00 7.109e-01 2.747e-01 2.523e-03 7.138e-04 6.346e-03 -1.000 1.442e-02 3.312 6.334 4.201 3.373 3.126 2.992
